id,druh_odpadu_id,draha_id,pripustnost,regulacna_trieda,poznamka,uroven_dokazu
379,79,9,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
380,79,6,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
381,79,8,podmienene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
382,79,7,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
383,79,2,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
384,79,1,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
385,79,3,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
386,79,4,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
387,79,5,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
388,53,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
389,53,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
390,53,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
391,53,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
392,53,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
393,53,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
394,53,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
395,53,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
396,53,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
397,65,9,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
398,65,6,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
399,65,8,podmienene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
400,65,7,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
401,65,2,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
402,65,1,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
403,65,3,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
404,65,4,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
405,65,5,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
406,73,9,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
407,73,6,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
408,73,8,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
409,73,7,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
410,73,2,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
411,73,1,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
412,73,3,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
413,73,4,podmienene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
414,73,5,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
415,33,9,povolene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
416,33,6,podmienene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
417,33,8,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
418,33,7,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
419,33,2,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
420,33,1,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
421,33,3,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
422,33,4,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
423,33,5,podmienene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
424,57,9,povolene,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
425,57,6,podmienene,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
426,57,8,zakazane,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
427,57,7,podmienene,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
428,57,2,zakazane,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
429,57,1,zakazane,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
430,57,3,zakazane,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
431,57,4,zakazane,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
432,57,5,podmienene,hnoj,Hnoj a exkrementy sú zakázaným substrátom pre hmyz určený do krmív. Výskum technického využitia prebieha.,D
433,75,9,povolene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
434,75,6,podmienene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
435,75,8,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
436,75,7,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
437,75,2,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
438,75,1,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
439,75,3,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
440,75,4,zakazane,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
441,75,5,podmienene,kal_cov,Čistiarenský kal - riziko ťažkých kovov a liečiv. Mimo potravinového aj krmivového reťazca.,D
442,38,9,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
443,38,6,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
444,38,8,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
445,38,7,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
446,38,2,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
447,38,1,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
448,38,3,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
449,38,4,podmienene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
450,38,5,povolene,byvala_potravina_bez_zvp,Bývalé potraviny bez mäsa a rýb - prípustná kŕmna surovina podľa nar. (EÚ) 68/2013.,D
451,21,9,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
452,21,6,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
453,21,8,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
454,21,7,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
455,21,2,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
456,21,1,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
457,21,3,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
458,21,4,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
459,21,5,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
460,72,9,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
461,72,6,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
462,72,8,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
463,72,7,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
464,72,2,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
465,72,1,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
466,72,3,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
467,72,4,podmienene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
468,72,5,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
469,2,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
470,2,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
471,2,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
472,2,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
473,2,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
474,2,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
475,2,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
476,2,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
477,2,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
478,1,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
479,1,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
480,1,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
481,1,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
482,1,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
483,1,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
484,1,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
485,1,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
486,1,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
487,66,9,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
488,66,6,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
489,66,8,podmienene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
490,66,7,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
491,66,2,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
492,66,1,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
493,66,3,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
494,66,4,zakazane,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
495,66,5,povolene,kuchynsky_odpad,Kuchynský a reštauračný odpad je zakázaným kŕmnym materiálom (nar. (ES) 1069/2009 čl. 11). Technické dráhy tým dotknuté nie sú - toto je najväčší nevyužitý tok v SR.,D
496,36,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
497,36,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
498,36,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
499,36,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
500,36,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
501,36,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
502,36,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
503,36,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
504,36,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
505,49,9,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
506,49,6,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
507,49,8,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
508,49,7,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
509,49,2,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
510,49,1,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
511,49,3,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
512,49,4,podmienene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
513,49,5,povolene,lignocelulozny,"Rastlinný lignocelulózny materiál - nízka stráviteľnosť, nutná predúprava alebo hubová fermentácia.",D
514,31,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
515,31,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
516,31,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
517,31,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
518,31,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
519,31,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
520,31,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
521,31,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
522,31,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
523,30,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
524,30,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
525,30,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
526,30,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
527,30,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
528,30,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
529,30,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
530,30,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
531,30,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
532,27,9,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
533,27,6,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
534,27,8,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
535,27,7,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
536,27,2,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
537,27,1,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
538,27,3,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
539,27,4,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
540,27,5,povolene,rastlinny,Materiál rastlinného pôvodu - prípustný substrát pre chov hmyzu vo všetkých dráhach.,D
541,86,9,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
542,86,6,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
543,86,8,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
544,86,7,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
545,86,2,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
546,86,1,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
547,86,3,podmienene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
548,86,4,zakazane,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
549,86,5,povolene,zvp_kat3,"ŽVP kat. 3 živočíšneho pôvodu: hmyz kŕmený týmto materiálom nesmie do krmív pre hospodárske zvieratá, technický tuk, chitín a hydrolyzát sú prípustné.",D
550,85,9,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
551,85,6,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
552,85,8,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
553,85,7,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
554,85,2,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
555,85,1,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
556,85,3,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
557,85,4,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
558,85,5,povolene,mlieko_vajcia,"Mlieko, mliečne výrobky a vajcia sú výslovne prípustné ŽVP pre chov hmyzu.",D
